id,valve_id,component_name,component_text,created_at,updated_at
2806,241,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
2807,241,BONNET,"BOLTED, OS&Y",,
2808,241,DISC,FLEXIBLE,,
2809,241,ENDS,RAISED FACE FLANGED,,
2810,241,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2811,241,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2812,241,PORT,FULL,,
2813,241,RATING,ASME CLASS 600,,
2814,241,STANDARD,API 600,,
2815,241,STEM,11-13% CR.,,
2816,241,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
2817,241,TYPE,GATE,,
2818,242,BODY,"CAST 9 CR - 1 MO; ASTM A217, GR. C12",,
2819,242,BONNET,"BOLTED, OS&Y",,
2820,242,DISC,FLEXIBLE,,
2821,242,ENDS,RAISED FACE FLANGED,,
2822,242,OPERATOR,"2"" - 12"" HANDWHEEL, 14"" - 20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2823,242,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2824,242,PORT,FULL,,
2825,242,RATING,ASME CLASS 600,,
2826,242,STANDARD,API 600,,
2827,242,STEM,11-13% CR.,,
2828,242,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
2829,242,TYPE,GATE,,
2830,243,BODY,"CAST 316 STAINLESS STEEL; ASTM A351, GR. CF8M",,
2831,243,BONNET,"BOLTED, OS&Y",,
2832,243,DISC,SOLID,,
2833,243,ENDS,RAISED FACE FLANGED,,
2834,243,OPERATOR,HANDWHEEL,,
2835,243,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2836,243,PORT,REDUCED,,
2837,243,RATING,ASME CLASS 600,,
2838,243,STANDARD,ASME B16.34,,
2839,243,STEM,316 STAINLESS STEEL,,
2840,243,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
2841,243,TYPE,GATE,,
2842,244,BODY,"FORGED 9 CR - 1 MO; ASTM A182, GR. F9",,
2843,244,BONNET,"BOLTED, OS&Y",,
2844,244,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
2845,244,DISC,SOLID,,
2846,244,ENDS,RING JOINT FLANGED,,
2847,244,OPERATOR,HANDWHEEL,,
2848,244,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2849,244,PORT,REDUCED,,
2850,244,RATING,ASME CLASS 600,,
2851,244,SERVICE,CORROSIVE HYDROCARBONS AT 950F MAXIMUM DESIGN TEMPERATURE.,,
2852,244,STANDARD,API 602,,
2853,244,STEM,11-13% CR.,,
2854,244,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
2855,244,TYPE,GATE,,
2856,245,BODY,"FORGED 9 CR - 1 MO; ASTM A182, GR. F9",,
2857,245,BONNET,"BOLTED, OS&Y",,
2858,245,DISC,SOLID,,
2859,245,ENDS,RAISED FACE FLANGED,,
2860,245,OPERATOR,HANDWHEEL,,
2861,245,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2862,245,PORT,FULL,,
2863,245,RATING,ASME CLASS 600,,
2864,245,STANDARD,API 602,,
2865,245,STEM,11-13% CR.,,
2866,245,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
2867,245,TYPE,GATE,,
2868,246,BODY,"CAST 316LSS; ASTM A351, GR. CF3M",,
2869,246,BONNET,"BOLTED, OS&Y",,
2870,246,DISC,SOLID,,
2871,246,ENDS,SOCKETWELD,,
2872,246,OPERATOR,HANDWHEEL,,
2873,246,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2874,246,PORT,REDUCED,,
2875,246,RATING,ASME CLASS 600,,
2876,246,STANDARD,ASME B16.34,,
2877,246,STEM,316 STAINLESS STEEL,,
2878,246,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
2879,246,TYPE,GATE,,
2880,247,BODY,"CAST 316LSS; ASTM A351, GR. CF3M",,
2881,247,BONNET,"BOLTED, OS&Y",,
2882,247,DISC,SOLID,,
2883,247,ENDS,SOCKETWELD/SCREWED,,
2884,247,OPERATOR,HANDWHEEL,,
2885,247,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2886,247,PORT,REDUCED,,
2887,247,RATING,ASME CLASS 600,,
2888,247,STANDARD,ASME B16.34,,
2889,247,STEM,316 STAINLESS STEEL,,
2890,247,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
2891,247,TYPE,GATE,,
2892,248,BODY,FORGED CARBON STEEL; ASTM A105,,
2893,248,BONNET,"BOLTED, OS&Y",,
2894,248,DISC,SOLID,,
2895,248,ENDS,RAISED FACE FLANGED,,
2896,248,OPERATOR,HANDWHEEL,,
2897,248,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2898,248,PORT,REDUCED,,
2899,248,RATING,ASME CLASS 600,,
2900,248,STANDARD,API 602,,
2901,248,STEM,316 STAINLESS STEEL,,
2902,248,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
2903,248,TYPE,GATE,,
2904,249,BODY,CAST CARBON STEEL; ASTM A216 GR. WCB,,
2905,249,BONNET,"BOLTED, OS&Y",,
2906,249,DISC,SOLID OR FLEXIBLE,,
2907,249,ENDS,RAISED FACE FLANGED,,
2908,249,OPERATOR,"2"" - 12"" HANDWHEEL, 14"" - 20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2909,249,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2910,249,PORT,FULL,,
2911,249,RATING,ASME CLASS 600,,
2912,249,STANDARD,API 600,,
2913,249,STEM,316 STAINLESS STEEL,,
2914,249,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
2915,249,TYPE,GATE,,
2916,250,BODY,FORGED CARBON STEEL; ASTM A105,,
2917,250,BONNET,"BOLTED, OS&Y",,
2918,250,DISC,SOLID,,
2919,250,ENDS,RAISED FACE FLANGED (125-250 AARH FACING),,
2920,250,OPERATOR,HANDWHEEL,,
2921,250,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2922,250,PORT,REDUCED,,
2923,250,RATING,ASME CLASS 600,,
2924,250,STANDARD,API 602,,
2925,250,STEM,11-13% CR.,,
2926,250,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
2927,250,TYPE,GATE,,
2928,251,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
2929,251,BONNET,"BOLTED, OS&Y, RING JOINT",,
2930,251,DISC,FLEXIBLE,,
2931,251,ENDS,RAISED FACE FLANGED (125-250 AARH FACING),,
2932,251,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2933,251,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2934,251,PORT,FULL,,
2935,251,RATING,ASME CLASS 600,,
2936,251,STANDARD,API 600,,
2937,251,STEM,11-13% CR.,,
2938,251,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
2939,251,TYPE,GATE,,
2940,252,BODY,"CAST 9 CR - 1 MO; ASTM A217, GR. C12",,
2941,252,BONNET,"BOLTED, OS&Y",,
2942,252,DISC,FLEXIBLE,,
2943,252,ENDS,RAISED FACE FLANGED (125-250 AARH FACING),,
2944,252,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2945,252,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2946,252,PORT,FULL,,
2947,252,RATING,ASME CLASS 600,,
2948,252,STANDARD,API 600,,
2949,252,STEM,11-13% CR.,,
2950,252,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
2951,252,TYPE,GATE,,
2952,253,BODY,"FORGED 9 CR - 1 MO: ASTM 182, GR. F9",,
2953,253,BONNET,"BOLTED, OS&Y",,
2954,253,DISC,SOLID,,
2955,253,ENDS,RAISED FACE FLANGED (125-250 AARH FACING),,
2956,253,OPERATOR,HANDWHEEL,,
2957,253,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2958,253,PORT,FULL,,
2959,253,RATING,ASME CLASS 600,,
2960,253,STANDARD,API 602,,
2961,253,STEM,11-13% CR.,,
2962,253,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
2963,253,TYPE,GATE,,
2964,254,BODY,"CAST 347 STAINLESS STEEL; ASTM A351, GR. CF8C",,
2965,254,BONNET,"BOLTED, OS&Y, RING JOINT",,
2966,254,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
2967,254,DISC,FLEXIBLE,,
2968,254,ENDS,RING JOINT FLANGED,,
2969,254,OPERATOR,"1/2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2970,254,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2971,254,PORT,FULL,,
2972,254,RATING,ASME CLASS 600,,
2973,254,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
2974,254,STANDARD,ASME B16.34,,
2975,254,STEM,321 OR 347 STAINLESS STEEL,,
2976,254,TRIM,"DISC: 347 STAINLESS STEEL, SEAT: 347 STAINLESS STEEL, CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
2977,254,TYPE,GATE,,
2978,255,BODY,"CAST 1-1/4 CR - 1/2 MO; ASTM A217, GR. WC6",,
2979,255,BONNET,"BOLTED, OS&Y, RING JOINT",,
2980,255,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
2981,255,DISC,FLEXIBLE,,
2982,255,ENDS,RING JOINT FLANGED,,
2983,255,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
2984,255,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2985,255,PORT,FULL,,
2986,255,RATING,ASME CLASS 600,,
2987,255,SERVICE,CORROSIVE HYDROCARBONS AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
2988,255,STANDARD,API 600,,
2989,255,STEM,11-13% CR.,,
2990,255,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
2991,255,TYPE,GATE,,
2992,256,BODY,"FORGED 347 STAINLESS STEEL, ASTM A182 GR. F347",,
2993,256,BONNET,"BOLTED, OS&Y",,
2994,256,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
2995,256,DISC,SOLID,,
2996,256,ENDS,SOCKETWELD,,
2997,256,OPERATOR,HANDWHEEL,,
2998,256,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
2999,256,PORT,REDUCED,,
3000,256,RATING,ASME CLASS 600,,
3001,256,SERVICE,HYDROGEN AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
3002,256,STANDARD,ASME B16.34,,
3003,256,STEM,347 STAINLESS STEEL,,
3004,256,TRIM,"DISC: 347 STAINLESS STEEL, SEAT: 347 STAINLESS STEEL, CO CR-A HARDFACED",,
3005,256,TYPE,GATE,,
3006,257,BODY,"FORGED 347 STAINLESS STEEL, ASTM 182 GR. F347",,
3007,257,BONNET,"BOLTED, OS&Y",,
3008,257,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
3009,257,DISC,SOLID,,
3010,257,ENDS,SOCKETWELD/SCREWED,,
3011,257,OPERATOR,HANDWHEEL,,
3012,257,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3013,257,PORT,REDUCED,,
3014,257,RATING,ASME CLASS 600,,
3015,257,SERVICE,HYDROGEN AT 1000 F MAXIMUM DESIGN TEMPERATURE.,,
3016,257,STANDARD,ASME B16.34,,
3017,257,STEM,347 STAINLESS STEEL,,
3018,257,TRIM,"DISC: 347 STAINLESS STEEL, SEAT: 347 STAINLESS STEEL, CO CR-A HARDFACED",,
3019,257,TYPE,GATE,,
3020,258,BODY,"CAST CARBON STEEL; ASTM A216, GR. WCB",,
3021,258,BONNET,"BOLTED, OS&Y",,
3022,258,DISC,FLEXIBLE,,
3023,258,ENDS,BUTT WELDING (SPECIFY WELD END BORE),,
3024,258,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
3025,258,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3026,258,PORT,FULL,,
3027,258,RATING,ASME CLASS 600,,
3028,258,STANDARD,API 600,,
3029,258,STEM,11-13% CR.,,
3030,258,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED",,
3031,258,TYPE,GATE,,
3032,261,BODY,"CAST 1-1/4 CR - 1/2 MO; ASTM A217, GR. WC6.",,
3033,261,BONNET,"BOLTED BONNET, OS&Y",,
3034,261,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
3035,261,DISC,FLEXIBLE,,
3036,261,ENDS,"BUTT WELDING, XS BORE",,
3037,261,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 20"" GEAR",,
3038,261,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3039,261,PORT,FULL,,
3040,261,RATING,ASME CLASS 600,,
3041,261,SERVICE,SUPERHEATED STEAM AT 1050F MAXIMUM DESIGN TEMPERATURE.,,
3042,261,STANDARD,API 600,,
3043,261,STEM,11-13% CR.,,
3044,261,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
3045,261,TYPE,GATE,,
3046,262,BODY,"CAST 1-1/4 CR - 1/2 MO; ASTM A217, GR. WC6.",,
3047,262,BONNET,"BOLTED BONNET, OS&Y",,
3048,262,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
3049,262,DISC,FLEXIBLE,,
3050,262,ENDS,"BUTT WELDING, SCH 100 BORE",,
3051,262,OPERATOR,"2"" - 8"" HANDWHEEL, 10"" - 20"" GEAR",,
3052,262,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3053,262,PORT,FULL,,
3054,262,RATING,ASME CLASS 600,,
3055,262,SERVICE,SUPERHEATED STEAM AT 1050F MAXIMUM DESIGN TEMPERATURE.,,
3056,262,STANDARD,API 600,,
3057,262,STEM,11-13% CR.,,
3058,262,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
3059,262,TYPE,GATE,,
3060,263,BODY,"CAST ALLOY 20, ASTM A351, GR. CN7M",,
3061,263,BONNET,"BOLTED, OS&Y",,
3062,263,DISC,SPLIT WEDGE,,
3063,263,ENDS,SCREWED,,
3064,263,OPERATOR,HANDWHEEL,,
3065,263,PACKING,PTFE,,
3066,263,PORT,FULL,,
3067,263,RATING,ASME CLASS 600,,
3068,263,STANDARD,ASME B16.34,,
3069,263,STEM,ALLOY 20,,
3070,263,TRIM,ALLOY 20,,
3071,263,TYPE,GATE,,
3072,264,BODY,FORGED 5 CR - 1/2 MO; ASTM A182 GR. F5,,
3073,264,BONNET,"BOLTED, OS&Y, RING JOINT",,
3074,264,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
3075,264,DISC,SOLID,,
3076,264,ENDS,RING JOINT FLANGED,,
3077,264,OPERATOR,HANDWHEEL,,
3078,264,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3079,264,PORT,REDUCED,,
3080,264,RATING,ASME CLASS 600,,
3081,264,SERVICE,CORROSIVE HYDROCARBONS AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
3082,264,STANDARD,API 602,,
3083,264,STEM,11-13% CR.,,
3084,264,TRIM,"DISC: 11-13% CR., SEAT: 11-13% CR., CO CR-A HARDFACED",,
3085,264,TYPE,GATE,,
3086,265,BODY,"CAST 5 CR- 1/2 MO; ASTM A217, GR. C5",,
3087,265,BONNET,"BOLTED, OS&Y, RING JOINT",,
3088,265,BONNET BOLTING,ASTM A193 GR. B16 AND NUTS TO ASTM A194 GR. 2H.,,
3089,265,DISC,FLEXIBLE,,
3090,265,ENDS,RING JOINT FLANGED,,
3091,265,OPERATOR,"2""-8"" HANDWHEEL, 10""-20"" GEAR, 24"" & LARGER MOTOR (REFERENCE ARCO PRODUCTS CO. ENGINEERING STANDARD 309)",,
3092,265,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3093,265,PORT,FULL,,
3094,265,RATING,ASME CLASS 600,,
3095,265,SERVICE,CORROSIVE HYDROCARBONS AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
3096,265,STANDARD,API 600,,
3097,265,STEM,11-13% CR.,,
3098,265,TRIM,"DISC: 11-13% CR., CO CR-A HARDFACED, SEAT: 11-13% CR., CO CR-A HARDFACED, WELDED-IN SEAT RINGS",,
3099,265,TYPE,GATE,,
3100,266,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3101,266,BODY,CARBON STEEL; ASTM A105,,
3102,266,BONNET,"WELDED, OS&Y",,
3103,266,DISC,SOLID,,
3104,266,ENDS,RAISED FACE FLANGED,,
3105,266,OPERATOR,HANDWHEEL,,
3106,266,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3107,266,PORT,REDUCED,,
3108,266,RATING,ASME CLASS 600,,
3109,266,STANDARD,API 602,,
3110,266,STEM,11 - 13% CR.,,
3111,266,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3112,266,TYPE,"GATE, BELLOWS SEAL",,
3113,267,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3114,267,BODY,CARBON STEEL; ASTM A105,,
3115,267,BONNET,"WELDED, OS&Y",,
3116,267,DISC,SOLID,,
3117,267,ENDS,RING JOINT FLANGED,,
3118,267,OPERATOR,HANDWHEEL,,
3119,267,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3120,267,PORT,REDUCED,,
3121,267,RATING,ASME CLASS 600,,
3122,267,STANDARD,API 602,,
3123,267,STEM,11 - 13% CR.,,
3124,267,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3125,267,TYPE,"GATE, BELLOWS SEAL",,
3126,268,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3127,268,BODY,CARBON STEEL; ASTM A105,,
3128,268,BONNET,"WELDED, OS&Y",,
3129,268,DISC,SOLID,,
3130,268,ENDS,RAISED FACE FLANGED,,
3131,268,OPERATOR,HANDWHEEL,,
3132,268,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3133,268,PORT,REDUCED,,
3134,268,RATING,ASME CLASS 600,,
3135,268,STANDARD,API 602,,
3136,268,STEM,316 STAINLESS STEEL,,
3137,268,TRIM,"DISC: 316 STAINLESS STEEL, SEAT: 316 STAINLESS STEEL, CO CR-A HARDFACED",,
3138,268,TYPE,"GATE, BELLOWS SEAL",,
3139,269,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3140,269,BODY,CARBON STEEL; ASTM A105,,
3141,269,BONNET,"WELDED, OS&Y",,
3142,269,DISC,SOLID,,
3143,269,ENDS,RAISED FACE FLANGED (125 - 250 AARH FACING),,
3144,269,OPERATOR,HANDWHEEL,,
3145,269,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3146,269,PORT,REDUCED,,
3147,269,RATING,ASME CLASS 600,,
3148,269,STANDARD,API 602,,
3149,269,STEM,11 - 13% CR.,,
3150,269,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3151,269,TYPE,"GATE, BELLOWS SEAL",,
3152,270,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3153,270,BODY,CARBON STEEL; ASTM A105,,
3154,270,BONNET,"WELDED, OS&Y",,
3155,270,DISC,SOLID,,
3156,270,ENDS,RAISED FACE FLANGED,,
3157,270,OPERATOR,HANDWHEEL,,
3158,270,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3159,270,PORT,REDUCED,,
3160,270,RATING,ASME CLASS 600,,
3161,270,STANDARD,API 602,,
3162,270,STEM,11 - 13% CR.,,
3163,270,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3164,270,TYPE,"GATE, BELLOWS SEAL",,
3165,271,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3166,271,BODY,"FORGED 1-1/4 CR - 1/2 M0; ASTM A182, GR. F11",,
3167,271,BONNET,"WELDED, OS&Y",,
3168,271,DISC,SOLID,,
3169,271,ENDS,RAISED FACE FLANGED (125 - 250 AARH FACING),,
3170,271,OPERATOR,HANDWHEEL,,
3171,271,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3172,271,PORT,REDUCED,,
3173,271,RATING,ASME CLASS 600,,
3174,271,STANDARD,API 602,,
3175,271,STEM,11 - 13% CR.,,
3176,271,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3177,271,TYPE,"GATE, BELLOWS SEAL",,
3178,272,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3179,272,BODY,"FORGED 1 1/4 CR - 1/2 M0; ASTM A182, GR. F11",,
3180,272,BONNET,"WELDED, OS&Y",,
3181,272,DISC,SOLID,,
3182,272,ENDS,RING JOINT FLANGED,,
3183,272,OPERATOR,HANDWHEEL,,
3184,272,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3185,272,PORT,REDUCED,,
3186,272,RATING,ASME CLASS 600,,
3187,272,SERVICE,CORROSIVE HYDROCARBONS AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
3188,272,STANDARD,API 602,,
3189,272,STEM,11 - 13% CR.,,
3190,272,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3191,272,TYPE,"GATE, BELLOWS SEAL",,
3192,273,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3193,273,BODY,"FORGED 5CR - 1 M0; ASTM A182, GR. F5",,
3194,273,BONNET,"WELDED, OS&Y",,
3195,273,DISC,SOLID,,
3196,273,ENDS,RING JOINT FLANGED,,
3197,273,OPERATOR,HANDWHEEL,,
3198,273,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3199,273,PORT,REDUCED,,
3200,273,RATING,ASME CLASS 600,,
3201,273,SERVICE,CORROSIVE HYDROCARBONS AT 1000F MAXIMUM DESIGN TEMPERATURE.,,
3202,273,STANDARD,API 602,,
3203,273,STEM,11 - 13% CR.,,
3204,273,TRIM,"DISC: 11 - 13% CR., SEAT: 11 - 13% CR., CO CR-A HARDFACED",,
3205,273,TYPE,"GATE, BELLOWS SEAL",,
3206,274,BELLOWS,"INCONEL 625, BELLOWS TO BE WELDED TO TOP AND BOTTOM SEAL RINGS, REFER TO FIGURE 1 OF THE VALVE PROCUREMENT SPECIFICATION.",,
3207,274,BODY,"FORGED 9 CR - 1 M0; ASTM A182, GR. F9",,
3208,274,BONNET,"WELDED, OS&Y",,
3209,274,DISC,SOLID,,
3210,274,ENDS,RING JOINT FLANGED,,
3211,274,OPERATOR,HANDWHEEL,,
3212,274,PACKING,DIE-FORMED FLEXIBLE GRAPHITE WITH TOP AND BOTTOM RING OF BRAIDED CARBON YARN.,,
3213,274,PORT,REDUCED,,
3214,274,RATING,ASME CLASS 600,,
3215,274,SERVICE,CORROSIVE HYDROCARBONS AT 950F MAXIMUM DESIGN TEMPERATURE.,,
3216,274,STANDARD,API 602,,
3217,274,STEM,11 - 13% CR.,,
