Class_Code,Rev_Date,Piping_Comp_Name,Rev_Desc,Last_Updt_Id,Last_Updt_Date
CH  ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
CH  ,20071010,GATE VALVES                                                                                         ,DELETED EXT BODY VALVES,LOOMT0  ,2007-10-10
CH  ,20071011,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG. #030601-4.",LOOMT0  ,2007-10-11
CH  ,20071018,GAUGE VALVES (FOR C.P. ONLY)                                                                        ,"Replaced- 4000#-6000# MALE SOCKETWELD END With- 6980 PSIG, MALE THREADED END  3/4"" - changed description to: STAINLESS STEEL, 1/2"" FNPT SIDE OUTLET, INTERGRAL BLEED VALVE  Replaced- V60800 with V060811 ",LOOMT0  ,2007-10-18
CH  ,20071024,GATE VALVES                                                                                         ,"1/2"" - 1-1/2"" SOCKETWELD/SCREWED API 602, V08010: Changed note from 174 to 5",LOOMT0  ,2007-10-24
CH  ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 37' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CH  ,20090213,FLANGES                                                                                             ,Added following Note to SLIP-ON:  #494,LOOMT0  ,2009-2-13
CH  ,20090305,,Deleted OIL MIST SYSTEM from title description,LOOMT0  ,2009-3-5
CH  ,20090305,FITTINGS                                                                                            ,"Deleted the following: MALLEABLE INRON GALVANIZED SCREWED ASTM A197, ASME B16.3     note#148    1/2""-4""  CLASS 300",LOOMT0  ,2009-3-5
CH  ,20090305,FLANGES                                                                                             ,"Deleted the following: 1/2""-4""  SCREWED  note#148",LOOMT0  ,2009-3-5
CH  ,20090305,PIPE                                                                                                ,"Deleted the following: WELDED GALVINIZED STEEL ASTM A53 GR BM TYPE E  note#148  1/2""-1-1/2""  SX, THREADED  2""-4""  STANDARD WEIGHT",LOOMT0  ,2009-3-5
CH  ,20090305,UNIONS                                                                                              ,Deleted the following: MALLEABLE IRON GALVANIZED SCREWED ASTM A197,LOOMT0  ,2009-3-5
CJ  ,19970109,PIPE                                                                                                ,Changed seamless stainless steel pipe to welded. ,PCSSME  ,1997-1-9
CJ  ,19970616,GATE VALVES                                                                                         ,Added gate valves with non-stellited seats for liquid service only. Stellite seated gate valves to be used for gas or vapor service only.,PCSSME  ,1997-6-16
CJ  ,19971203,BELLOWS- SEAL GATE VALVES                                                                           ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
CJ  ,19971203,BELLOWS- SEAL GLOBE VALVES                                                                          ,"Added BSV's with 321SS bellows.",PCSSME  ,1997-12-3
CJ  ,19971203,FITTINGS                                                                                            ,Added Note 167.,PCSSME  ,1997-12-3
CJ  ,19971204,,"Made all BSV's full stellited, from half stellited, to match manufacturers' standard.",PCSSME  ,1997-12-4
CJ  ,19971208,GASKETS                                                                                             ,Replaced Tang Core with JM Clipper Elastagraph or approved substitute. ,PCSSME  ,1997-12-8
CJ  ,19980707,PIPE                                                                                                ,"Revised pipe schedule number from Sch 40S on pipe sizes 8"" to 12"" and calc wall on pipe sizes 14"" to 18"" to .250"" nominal wall. Added Note 172.",PCSSME  ,1998-7-8
CJ  ,19980708,FITTINGS                                                                                            ,"Changed schedule number to .250"" wall in sizes 8"" to 18"" to match new pipe wall. Added Note 173.",PCSSME  ,1998-7-8
CJ  ,19980708,FLANGES                                                                                             ,Changed bore to match new pipe wall.,PCSSME  ,1998-7-8
CJ  ,19980708,ORIFICE FLANGES                                                                                     ,Changed bore to match new pipe wall.,PCSSME  ,1998-7-8
CJ  ,19990510,GATE VALVES                                                                                         ,Added screwed end valves for EPA regulated fluid only.,PCSSME  ,1999-5-10
CJ  ,19990512,BUTTERFLY VALVES                                                                                    ,Added,PCSSME  ,1999-5-12
CJ  ,19990609,PLUGS                                                                                               ,Changed to pressure relief plugs.,PCSSME  ,1999-6-9
CJ  ,20021017,GASKETS                                                                                             ,"REMOVED ASBESTOS ENTRY FROM GASKET. R.F.  ADDED LAMON'S VENDOR REFERENCE. R.F.",COBBS2  ,2002-10-17
CJ  ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screw from description.,THOM1J  ,2004-12-8
CJ  ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
CJ  ,20071003,UNIONS                                                                                              ,"Deleted Unions and replaced with flanges in piping detail.    Deleted ""Sulfur plant process gas (LAR only"" from service.",LOOMT0  ,2007-10-3
CJ  ,20071011,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG. #030601-4.",LOOMT0  ,2007-10-11
CJ  ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 37' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CJ  ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80S BORE:  #493",LOOMT0  ,2009-2-13
CJA ,20021017,GASKETS                                                                                             ,ADDED NOTE 169 IN COMMENTS. R.F.,COBBS2  ,2002-10-17
CJA ,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screw from description.,THOM1J  ,2004-12-8
CJA ,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
CJA ,20071011,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG. #030601-4.",LOOMT0  ,2007-10-11
CJA ,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 37' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CJA ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80S BORE:  #493",LOOMT0  ,2009-2-13
CJB1,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screw from description.,THOM1J  ,2004-12-8
CJB2,20041208,ORIFICE FLANGES                                                                                     ,Removed the Jack Screw from description.,THOM1J  ,2004-12-8
CJB2,20071002,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG APCO-DWG-P-30 IN ENGINEERING STD. 202 ' to: 'SEE DWG LA-0100-16 ' ",HEDSTX  ,2007-10-2
CJB2,20071011,PLUGS                                                                                               ,"Added to 1/2""-1-1/2"":  CUT PER WESTBROOK MANUFACTURING DWG. #030601-4.",LOOMT0  ,2007-10-11
CJB2,20071025,TEMP CONN                                                                                           ,"Changed from: 'SEE DWG LA-0100-16 ' to: 'Z ' , Changed from: 'Z - 37' to: 'FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL - SEE DRW. LA-0100-16 ' ",HEDSTX  ,2007-10-25
CJB2,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80S BORE:  #493",LOOMT0  ,2009-2-13
CJC ,20071108,,ADDED PLACE HOLDER NOTE TO ADVISE USERS IN GENERAL.,FLORJR  ,2007-11-8
CJC ,20080423,,CREATED NEW LINE CLASS CJC PER JACOBS SPECS 4/21/08,LOOMT0  ,2008-4-23
CJC ,20080428,,"ADDED FOLLOWING TEXT: Small Fittings:  CL 3,000 SW Valve Trim:  316SS/STELL Instr. Spec:  S-4 Valve Body:  316SS Gasket:  CMG Bolting:  B7 DELETED FOLLOWING VERBIAGE: Comments:  Requested by Slade Brocket 8/20/2007 NOTE:  LINE CREATED FOR Project #02KP5640-PS PROJECT NAME: BP SUNSHINE BOILER ",LOOMT0  ,2008-4-28
CJC ,20080428,PLUGS                                                                                               ,"1/2"" - 1-1/2"" ADDED FOLLOWING VERBIAGE: CUT PER WESTBROOK MANUFACTURING DWG. #03061-4",LOOMT0  ,2008-4-28
CJC ,20080428,TEMP CONN                                                                                           ,ADDED FOLLOWING VERBIAGE:  FLANGED THERMOWELL NOZZLE INSTALLATION DETAIL-,LOOMT0  ,2008-4-28
CJC ,20080429,,NOTE:  This line class was created for Project #02KP5640-PS Project Name:  BP Sunshine Boiler,LOOMT0  ,2008-4-29
CJC ,20090213,FLANGES                                                                                             ,"Added following Note to SOCKETWELD, SCHEDULE 80S BORE:  #493",LOOMT0  ,2009-2-13
CJL ,19970109,PIPE                                                                                                ,Changed seamless stainless steel pipe to welded. ,PCSSME  ,1997-1-9
