Valve_No,Valve_Note,Valve_Manuf_Remarks,Last_Updt_Id,Last_Updt_Date
V06211,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06212,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06213,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2. VALVES SHALL COMPLY WITH NACE MR-01-75. NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",,PCSSME  ,1998-12-30
V06214,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2. VALVES SHALL COMPLY WITH NACE MR-01-75. NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.  3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06215,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2. VALVES SHALL COMPLY WITH NACE MR-01-75. NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.  3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06220,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.",,PCSSME  ,1999-5-4
V06251,,,PCSSME  ,1999-7-9
V06252,,,PCSSME  ,1999-4-22
V06253,,,PCSSME  ,1999-7-9
V06254,,,PCSSME  ,1999-4-22
V06255,,,PCSSME  ,1999-4-22
V06256,,,PCSSME  ,1999-4-22
V06257,,,PCSSME  ,1999-4-22
V06258,,,PCSSME  ,1999-4-22
V06259,,,PCSSME  ,1999-4-22
V06260,,,PCSSME  ,1999-5-4
V06300,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06301,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06302,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06303,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06304,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06305,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06306,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06307,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06308,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06309,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06310,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06311,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND     MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06312,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.", ,FLORJR  ,2002-11-19
V06313,"1. VALVE DRAWINGS SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.", ,FLORJR  ,2002-11-19
V06350,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06351,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.",,PCSSME  ,1999-4-22
V06352,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND  MATERIALS.",,PCSSME  ,1999-4-22
V06353,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06354,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06355,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06356,Diesel Project - John Daly 9/22/2004,Diesel Project  John Daly 9/22/2004,FLORJR  ,2004-9-22
V06360,1. ALL VALVE MATERIALS SHALL MEET ASME REQUIREMENTS.  2. VALVE COMPONENT DESCRIPTION TAKEN FROM VALVE NO. V06000 WITH MATERIALS LISTED MODIFIED TO ASME DESIGNATIONS., ,THOM1J  ,2005-2-7
V06361,1. ALL VALVE MATERIALS SHALL MEET ASME REQUIREMENTS.  2. VALVE COMPONENT DESCRIPTION TAKEN FROM VALVE NO. V06030 WITH MATERIALS LISTED MODIFIED TO ASME DESIGNATIONS., ,THOM1J  ,2005-2-7
V06362,1. ALL VALVE MATERIALS SHALL MEET ASME REQUIREMENTS.  2. VALVE COMPONENT DESCRIPTION TAKEN FROM VALVE NO. V06035 WITH MATERIALS LISTED MODIFIED TO ASME DESIGNATIONS., ,THOM1J  ,2005-2-7
V06400,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06401,"VALVES SHALL COMPLY WITH NACE MR0103, EXCEPT BONNET BOLTING MAY BE TO ASTM A193 GR. B7 WITH 2H NUTS.  NACE CERTIFICATION PAPER IS NOT REQUIRED TO BE SUBMITTED.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,MARTD6  ,2007-12-3
V06402,,DISCONTINUED,,
V06403,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06404,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06405,,DISCONTINUED,,
V06406,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06407,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06408,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06409,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06410,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06411,"Forged stainless steel, ASTM A182 Grade F316L, may be substituted.",,PCSSME  ,1998-10-26
V06412,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06413,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06414,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06415,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06416,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06417,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-9
V06418,None,,PCSSME  ,1999-4-22
V06420,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1998-12-9
V06421,,,PCSSME  ,1999-7-19
V06430,,DISCONTINUED,,
V06431,,DISCONTINUED,,
V06432,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-2-18
V06433,None,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06435,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.  3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06436,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06437,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06438,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06439,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06440,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06441,"1.VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06442,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.",,PCSSME  ,1999-4-22
V06443,"1.VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06444,"VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.",,PCSSME  ,1999-4-22
V06445,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06446,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06447,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.    2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.  ",,PCSSME  ,1998-12-30
V06448,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06449,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06450,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,COBBS2  ,2002-8-1
V06451,,*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,PCSSME  ,1999-7-19
V06452,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06453,"1.VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.   2.RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.   3. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.",,PCSSME  ,1998-12-30
V06454,"1.VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE LIQUID PENETRANT EXAMINED PER ANNEX D. ULTRASONIC EXAMINATION PER ANNEX E MAY BE SUBSTITUTED FOR RT FOR FORGINGS.",,PCSSME  ,1998-12-30
V06455,"RADIOGRAPH (RT) CRITICAL AREAS OF 2"" & LARGER VALVE BODIES AND BONNETS TO ASME B16.34, SECTION 8 & ANNEX B, SEVERITY LEVEL 2 ACCEPTANCE FOR DEFECTS. ADDITIONALLY, ALL ACCESSIBLE EXTERIOR & INTERIOR SURFACES OF BODIES & BONNETS SHALL BE MAGNETIC PARTICLE EXAMINED PER ANNEX C. ULTRASONIC EXAMINATION PER  ANNEX E MAY BE SUBSTITUTED  FOR RT FOR FORGINGS.",*PASSED ARCO FUGITIVE EMISSION QUALIFICATION PROCEDURE.,FLORJR  ,2002-11-19
V06456,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.", ,FLORJR  ,2002-11-19
V06457,"1. VALVE DRAWING SHALL BE SUBMITTED, SHOWING DETAILED PARTS AND MATERIALS.  2. PRESSURE CONTAINING WELDS SHALL BE STRESS RELIEVED.", ,FLORJR  ,2002-11-19
V06460,,,PCSSME  ,1999-7-12
V06461,,,PCSSME  ,1999-7-19
V06462,"1. ALL CASTINGS SHALL HAVE A FERRITE NUMBER IN THE RANGE OF 3 TO 10 (FN). DEPOSITED WELD METAL FOR ALL WELDS IN CAST MATERIALS SHALL HAVE A FERRITE NUMBER IN THE RANGE OF 3 TO 10.  2. THE VALVE BONNET SHALL BE EXTENDED TO MAINTAIN A MINIMUM PACKING TEMP. OF -20F, MINIMUM EXTENSION SHALL BE TO STD. BS 6364, 1984 EDITION, VALVES FOR CRYOGENIC SERVICE, FIG. 1, NON-COLD BOX APPLICATION.",,PCSSME  ,1999-7-8
V06463,,,PCSSME  ,1999-4-22
V06464,,,PCSSME  ,1999-4-22
V06465,,,PCSSME  ,1999-4-22
V06466,,,PCSSME  ,1999-4-22
V06467,,,PCSSME  ,1999-4-22
V06468,,,PCSSME  ,1999-4-22
V06469,,,PCSSME  ,1999-4-22
V06470,,,PCSSME  ,1999-4-22
V06471,,,PCSSME  ,1999-4-22
